5,6,75,89,2,3,45,42,3,2,23,26,47,43,73,70,9,15,29,40,44,30,113,93,1
2,2,5,4,17,9,87,68,9,3,45,35,9,2,130,120,11,9,25,19,6,10,29,33,1
11,14,21,20,44,31,113,93,2,2,21,25,4,12,45,50,1,2,24,19,20,24,74,94,0
16,17,55,52,9,3,130,120,9,4,45,35,2,3,5,4,17,10,87,68,11,10,25,19,0
15,13,31,28,33,31,173,141,16,18,45,45,1,1,47,55,1,6,28,25,41,47,144,125,0
4,2,16,13,5,7,75,89,6,11,29,33,6,4,48,58,5,7,32,35,2,4,45,42,1
5,8,32,35,0,0,1,0,6,12,29,33,50,53,127,131,8,6,47,49,2,2,30,31,0
6,5,48,58,17,17,55,52,18,10,87,68,4,3,16,13,10,4,45,35,10,3,130,120,0
2,6,31,33,0,0,140,137,3,2,21,25,2,6,28,25,2,1,47,55,5,6,45,51,0
51,53,127,131,6,8,32,35,3,1,12,7,9,6,47,49,7,12,29,33,16,17,46,53,0
19,10,87,68,18,17,55,52,3,6,28,25,45,31,113,93,2,3,15,23,2,0,18,14,1
34,31,173,141,13,14,87,77,4,1,12,4,45,32,113,93,1,0,140,137,19,11,87,68,0
3,6,31,33,52,53,127,131,8,12,29,33,2,4,15,23,10,6,47,49,17,17,46,53,0
46,32,113,93,35,31,173,141,1,0,25,17,46,32,113,93,5,1,12,4,4,1,12,7,0
53,53,127,131,8,6,66,55,9,12,29,33,2,4,22,17,2,0,140,137,2,5,11,16,1
5,6,41,30,17,18,45,45,3,2,30,31,13,12,51,52,16,20,99,136,13,10,86,107,0
16,8,84,93,12,17,44,60,14,10,86,107,4,2,30,31,11,5,77,42,0,0,8,20,1
14,12,51,52,47,44,73,70,4,6,6,9,9,16,29,40,11,8,99,119,12,18,44,60,1
47,45,73,70,9,17,29,40,14,13,51,52,16,13,31,28,1,3,27,42,12,19,44,60,1
4,3,21,22,2,5,22,17,2,1,13,7,2,0,25,17,12,10,25,19,0,0,19,10,1
8,4,36,25,11,9,99,119,17,13,55,53,16,14,31,28,12,20,44,60,12,4,22,13,1
1,6,45,46,4,8,25,24,12,11,25,19,16,25,91,103,4,5,69,70,4,4,21,22,0
28,38,129,128,3,1,33,35,5,4,21,22,1,2,5,8,2,6,22,17,5,5,69,70,0
6,6,41,30,12,15,108,131,16,11,111,98,18,19,45,45,11,3,130,120,36,31,173,141,0
29,38,129,128,6,1,38,41,48,32,113,93,4,1,33,35,6,4,21,22,6,5,69,70,0
26,15,38,33,6,8,24,30,6,5,28,24,7,1,38,41,12,3,130,120,7,4,21,22,1
4,3,25,21,19,19,45,45,9,13,29,33,2,1,25,17,2,1,140,137,3,2,3,4,1
53,54,127,131,5,7,15,24,7,5,69,70,37,31,173,141,8,13,71,85,17,20,99,136,1
6,9,24,30,14,8,68,59,17,11,111,98,0,1,9,11,4,5,16,11,7,3,23,7,0
12,4,130,120,26,16,38,33,9,14,29,33,3,6,22,17,20,23,49,59,3,4,53,75,0
2,2,25,17,5,5,71,60,18,11,39,31,6,4,54,54,14,9,22,23,17,11,104,113,0
18,10,136,130,19,11,39,31,0,0,1,4,0,0,15,17,15,9,22,23,7,4,54,54,1
5,8,15,24,17,25,91,103,21,23,49,59,8,14,71,85,13,4,130,120,4,6,22,17,1
42,47,144,125,8,4,76,72,35,22,39,24,53,55,127,131,17,21,99,136,0,2,10,11,1
27,16,38,33,2,6,45,46,4,4,53,75,4,2,21,26,9,7,70,74,0,1,23,21,0
53,56,127,131,17,22,99,136,21,24,49,59,2,3,44,52,6,1,13,5,13,5,130,120,0
3,3,44,52,54,56,127,131,5,4,21,17,37,32,173,141,0,4,10,11,2,2,140,137,1
0,1,30,44,2,1,18,14,5,2,38,41,3,6,45,46,0,0,9,15,14,5,130,120,1
0,0,22,17,23,19,86,75,3,6,31,40,0,0,12,9,18,22,99,136,22,24,49,59,0
7,1,13,5,14,16,48,41,10,14,29,33,3,7,28,25,37,33,173,141,2,7,30,33,0
47,46,73,70,9,18,29,40,5,5,21,17,1,4,27,42,2,5,45,42,17,15,59,65,0
13,11,26,22,18,23,35,46,0,2,30,44,4,3,13,14,5,3,38,41,3,3,23,26,1
24,19,86,75,38,33,173,141,18,11,104,113,13,13,19,21,1,0,12,9,1,0,22,17,1
4,1,12,13,18,15,54,60,11,14,29,33,4,2,79,91,3,7,30,33,4,4,70,76,1
2,4,27,42,6,4,69,84,0,0,3,6,6,11,38,39,8,14,21,31,17,13,23,17,1
28,16,38,33,14,14,87,77,2,2,6,5,4,4,13,14,8,1,13,5,6,5,21,17,1
1,1,12,9,15,8,68,59,0,3,30,44,12,21,44,60,18,12,104,113,2,3,12,7,0
4,3,79,91,3,4,49,51,11,15,29,33,27,19,142,166,0,5,10,11,2,3,140,137,0
3,1,16,13,3,8,30,33,4,5,70,76,8,12,28,36,2,2,18,14,3,4,21,14,0
13,15,108,131,0,0,4,4,0,1,3,6,17,26,91,103,42,49,144,125,7,6,69,70,1
2,1,12,9,18,16,54,60,35,23,39,24,15,16,48,41,17,14,23,17,13,11,25,19,0
2,5,6,12,2,4,24,28,17,13,142,150,11,4,75,64,4,5,13,14,13,21,44,60,1
16,8,68,59,5,12,45,50,3,3,12,7,12,14,21,20,11,10,99,119,18,17,46,53,1
5,3,79,91,5,5,70,76,1,2,17,17,9,12,28,36,12,15,29,33,0,0,10,14,1
0,0,7,9,42,50,144,125,1,0,6,4,7,5,48,58,0,1,4,4,7,7,69,70,1
19,22,99,136,0,5,19,22,38,34,173,141,3,3,140,137,17,27,91,103,3,4,12,10,1
14,15,87,77,49,32,113,93,0,1,10,14,16,16,48,41,36,23,39,24,17,14,142,150,0
13,22,44,60,12,15,21,20,12,16,29,33,9,13,28,36,5,13,45,50,8,5,52,49,1
10,14,19,30,0,0,3,9,1,5,3,10,11,5,75,64,4,7,56,59,1,4,7,18,1
0,2,4,4,42,51,144,125,12,17,29,33,19,16,54,60,14,11,25,19,0,1,7,9,0
17,16,48,41,17,28,91,103,1,2,18,17,11,6,75,64,3,4,15,23,9,14,28,36,0
0,3,22,35,1,6,7,18,0,1,3,9,1,7,3,10,4,9,56,59,10,16,19,30,1
18,18,55,52,22,18,90,98,7,11,14,18,10,14,28,36,3,4,140,137,8,5,36,25,1
19,20,45,45,18,28,91,103,13,17,29,33,0,0,15,4,2,0,14,3,3,5,12,10,0
7,8,32,35,5,3,16,13,0,0,2,1,7,6,48,58,0,3,17,25,1,1,7,9,0
28,17,38,33,18,19,55,52,7,12,14,18,10,17,19,30,4,10,56,59,1,3,30,44,1
8,6,48,58,6,3,16,13,1,3,17,25,10,15,28,36,5,8,25,24,14,17,29,33,1
12,16,21,20,18,16,48,41,1,0,2,1,5,14,45,50,9,6,53,55,50,32,113,93,1
54,57,127,131,5,9,25,24,14,18,29,33,38,35,173,141,18,20,55,52,18,18,46,53,0
50,33,113,93,18,17,48,41,3,2,18,14,10,16,28,36,9,7,53,55,3,5,140,137,1
55,57,127,131,5,15,45,50,15,18,29,33,2,2,24,19,8,7,66,55,50,34,113,93,1
55,58,127,131,2,3,24,19,14,11,86,107,10,17,28,36,5,16,45,50,50,35,113,93,1
19,20,55,52,3,2,25,17,2,6,11,16,9,8,53,55,50,36,113,93,19,18,46,53,0
5,17,45,50,2,4,24,19,14,12,86,107,55,59,127,131,51,36,113,93,3,3,18,14,1
20,20,55,52,10,18,28,36,3,6,11,16,10,8,53,55,51,37,113,93,4,5,21,32,0
5,18,45,50,2,5,24,19,55,60,127,131,52,37,113,93,52,37,113,93,39,35,173,141,0
56,60,127,131,3,5,24,19,8,3,23,7,21,20,55,52,54,37,113,93,6,18,45,50,0
0,1,19,10,0,0,10,5,0,2,3,6,19,28,91,103,4,7,6,9,2,0,10,7,1
10,13,54,56,13,23,44,60,0,3,3,6,3,1,12,9,0,2,19,10,2,1,10,7,0
0,0,1,1,11,6,47,49,10,5,46,36,19,29,91,103,11,13,54,56,4,3,52,39,1
2,1,39,54,19,23,99,136,0,1,1,1,0,1,10,5,7,13,14,18,1,5,10,11,0
30,38,129,128,4,2,25,17,3,6,14,16,40,35,173,141,18,11,111,98,11,11,99,119,0
2,5,27,42,48,46,73,70,6,5,39,46,10,18,29,40,8,6,36,25,9,10,48,67,1
37,19,150,147,20,23,99,136,8,13,14,18,3,1,39,54,4,7,7,13,8,5,64,58,1
43,51,144,125,18,11,136,130,19,12,104,113,18,14,23,17,12,11,99,119,17,15,55,53,0
4,12,16,24,48,47,73,70,8,2,13,5,10,19,29,40,2,6,27,42,12,4,93,93,1
7,9,83,93,8,6,64,58,1,2,4,5,16,15,31,28,4,6,14,16,20,24,99,136,1
3,2,39,54,18,18,48,41,0,1,13,4,13,16,108,131,5,4,38,41,3,4,23,26,0
10,20,29,40,48,48,73,70,7,3,52,37,2,7,27,42,6,12,38,39,8,3,13,5,0
19,11,136,130,10,8,32,45,3,4,29,20,7,9,24,30,3,4,44,52,20,25,99,136,1
5,1,8,11,41,35,173,141,19,14,23,17,9,11,48,67,20,12,104,113,13,11,99,119,1
7,10,83,93,44,51,144,125,18,15,55,53,4,7,14,16,2,0,8,11,19,11,111,98,0
11,20,29,40,49,48,73,70,8,3,52,37,3,7,27,42,6,3,28,22,9,3,13,5,0
3,0,5,2,19,18,48,41,13,12,26,22,7,12,38,39,11,16,123,127,6,4,38,41,1
28,18,38,33,5,7,14,16,20,11,111,98,19,15,23,17,8,6,52,49,3,0,8,11,0
4,1,12,9,1,2,4,4,13,13,26,22,5,9,15,24,20,26,99,136,4,3,21,25,1
0,1,1,4,19,12,136,130,18,24,35,46,21,24,74,94,15,19,29,33,8,16,71,85,1
22,20,55,52,1,3,4,4,2,2,18,17,55,37,113,93,13,14,19,21,4,4,23,26,0
5,10,15,24,20,27,99,136,2,5,10,11,18,25,35,46,0,0,7,12,50,48,73,70,1
45,51,144,125,2,3,4,4,5,4,23,26,14,12,35,34,0,0,6,7,23,20,55,52,1
5,11,15,24,18,26,35,46,10,9,32,45,50,49,73,70,14,16,108,131,0,1,7,12,1
8,11,46,41,0,0,12,9,15,20,29,33,15,15,87,77,29,18,38,33,4,3,32,36,1
11,6,77,42,6,5,69,84,56,37,113,93,7,13,38,39,11,17,123,127,20,28,99,136,1
7,5,54,54,20,29,99,136,21,25,74,94,14,13,35,34,1,0,17,15,0,0,1,1,1
7,14,38,39,11,18,123,127,6,6,69,84,0,1,1,2,0,1,1,2,0,3,7,7,0
16,9,68,59,14,14,19,21,9,2,69,63,8,10,83,93,0,0,9,13,2,1,12,19,1
0,1,1,1,5,5,16,12,6,6,28,24,0,1,13,4,37,23,39,24,6,4,16,13,0
8,17,71,85,22,19,90,98,2,2,12,19,11,18,28,36,4,3,30,31,5,6,70,76,0
4,0,30,33,14,14,35,34,4,6,15,19,8,14,38,39,12,18,123,127,7,6,69,84,1
16,10,68,59,6,9,25,24,13,12,99,119,11,8,53,55,4,4,49,51,3,4,12,7,0
13,8,52,47,3,2,4,3,0,0,4,3,14,17,108,131,0,0,9,11,7,6,28,24,1
7,4,16,13,38,23,39,24,3,2,12,19,6,6,70,76,6,5,16,12,12,18,28,36,1
4,4,48,53,18,14,142,150,21,11,111,98,23,19,90,98,20,30,99,136,29,19,38,33,1
3,2,12,14,14,8,45,47,21,26,74,94,19,19,48,41,8,10,74,74,2,2,24,30,0
0,1,4,3,7,7,28,24,11,6,14,11,8,7,36,25,20,31,99,136,4,4,12,7,1
20,19,48,41,21,12,111,98,18,15,142,150,22,26,74,94,3,2,24,30,15,8,45,47,0
12,19,28,36,6,9,51,57,9,10,74,74,14,15,35,34,23,20,90,98,32,22,115,132,0
14,12,99,119,41,36,173,141,0,2,9,11,14,19,108,131,3,4,16,19,10,15,30,36,0
4,3,39,54,0,0,10,7,2,4,68,59,0,0,1,0,0,0,5,9,2,1,33,36,0
45,52,144,125,28,19,142,166,23,26,74,94,16,8,45,47,9,6,52,49,42,36,173,141,1
7,7,69,84,21,19,48,41,6,6,21,17,1,7,7,18,0,2,4,3,6,8,70,76,0
5,4,19,22,0,0,6,5,22,10,46,53,4,2,15,8,3,0,41,28,5,2,13,10,1
6,6,16,12,7,5,16,13,11,15,30,36,8,7,48,58,20,32,99,136,12,19,123,127,0
1,2,9,11,15,19,108,131,4,4,16,19,4,4,15,23,19,30,91,103,0,0,10,16,1
13,19,28,36,4,5,8,7,3,1,33,36,23,21,55,52,1,0,10,7,1,0,5,9,0
5,5,19,22,0,1,6,5,22,11,46,53,5,3,39,54,42,37,173,141,14,6,130,120,1
22,19,48,41,8,11,83,93,23,27,74,94,7,8,70,76,16,9,45,47,9,7,52,49,0
28,20,142,166,45,53,144,125,0,0,6,2,4,3,15,8,5,3,13,10,3,1,41,28,0
8,7,69,84,7,6,16,12,13,19,123,127,2,7,7,18,42,38,173,141,8,5,16,13,0
5,5,8,7,5,4,39,54,4,1,33,36,4,5,15,23,5,6,19,22,13,10,31,36,1
8,6,16,12,20,20,45,45,15,21,29,33,4,1,24,25,3,6,140,137,14,7,130,120,0
4,7,15,23,12,6,22,13,1,3,19,10,14,19,123,127,13,12,31,36,1,1,7,4,0
0,0,2,2,2,4,5,8,5,5,21,32,15,10,22,23,43,38,173,141,20,13,104,113,1
13,6,22,13,14,19,28,36,15,7,130,120,24,21,55,52,0,0,32,23,16,21,29,33,0
8,8,32,35,11,11,71,65,2,5,5,8,29,20,38,33,9,7,69,84,3,7,7,18,1
15,11,22,23,56,38,113,93,2,2,13,15,5,2,8,11,20,14,104,113,8,9,70,76,1
25,21,55,52,56,39,113,93,1,0,32,23,1,0,6,2,56,39,113,93,8,10,70,76,0
29,21,38,33,3,8,7,18,20,15,104,113,9,8,69,84,8,8,66,55,2,3,19,10,1
0,2,7,4,26,21,55,52,11,5,29,16,58,39,113,93,58,39,113,93,2,0,32,23,0
8,7,64,58,21,32,99,136,43,39,173,141,5,2,21,26,16,7,130,120,22,12,111,98,0
15,20,108,131,21,20,45,45,5,5,53,75,0,0,7,4,44,39,173,141,10,7,52,49,0
29,20,142,166,15,15,35,34,7,8,28,24,17,7,130,120,6,5,38,41,0,0,6,10,0
21,19,142,125,18,7,130,120,22,32,99,136,7,10,24,30,8,15,21,31,1,0,6,10,0
19,31,91,103,4,6,31,33,2,1,7,6,30,20,142,166,16,15,35,34,8,8,28,24,0
19,7,130,120,22,19,142,125,2,6,10,11,8,10,24,30,2,0,8,5,23,32,99,136,0
5,7,15,23,17,15,35,34,9,17,71,85,23,17,83,97,18,27,35,46,10,7,70,74,1
23,19,48,41,16,20,108,131,3,0,32,23,5,4,34,43,24,20,86,75,0,0,6,7,0
10,8,70,74,18,28,35,46,11,4,45,35,1,1,16,21,20,16,54,60,9,2,48,42,1
14,15,19,21,23,19,142,125,2,1,5,4,45,39,173,141,9,11,83,93,1,1,17,15,1
5,5,39,54,6,5,71,60,6,5,53,75,12,20,29,40,50,50,73,70,6,7,14,16,0
18,29,35,46,46,53,144,125,10,9,70,74,1,2,16,21,11,5,45,35,60,39,113,93,0
1,2,84,70,14,16,19,21,4,0,32,23,9,3,48,42,20,17,54,60,3,1,7,6,1
9,10,24,30,24,32,99,136,7,5,53,75,4,1,16,13,9,12,83,93,7,7,14,16,1
19,29,35,46,51,50,73,70,61,39,113,93,47,53,144,125,13,20,29,40,11,9,70,74,0
0,1,9,13,45,40,173,141,4,1,32,23,24,19,48,41,2,2,16,21,12,15,30,36,1
23,20,142,125,0,2,15,16,3,0,14,3,9,11,24,30,1,0,15,4,7,6,53,75,0
48,53,144,125,25,20,86,75,4,1,22,18,52,50,73,70,16,9,84,93,20,7,130,120,1
7,2,38,41,23,18,83,97,22,12,46,53,10,11,24,30,12,16,30,36,2,3,16,21,1
52,51,73,70,9,10,70,76,4,2,22,18,20,8,130,120,11,7,47,49,4,1,30,33,0
7,3,38,41,23,24,49,59,16,10,84,93,23,19,83,97,3,6,10,11,0,0,2,2,0
21,8,130,120,48,54,144,125,0,6,19,22,53,51,73,70,10,7,20,23,5,2,22,18,1
4,2,16,13,4,4,32,36,0,0,0,1,45,41,173,141,2,1,39,44,20,11,87,68,1
15,16,87,77,24,20,48,41,24,27,74,94,62,39,113,93,10,10,32,45,11,7,52,49,1
0,0,4,0,4,7,15,19,24,24,49,59,0,0,16,13,5,3,22,18,10,8,20,23,0
53,52,73,70,12,17,30,36,22,13,46,53,17,10,84,93,0,1,11,9,1,0,6,6,0
15,19,28,36,48,55,144,125,12,7,47,49,24,21,48,41,24,33,99,136,20,18,54,60,0
15,17,87,77,11,8,52,49,20,12,87,68,10,10,70,76,45,42,173,141,4,3,16,13,1
1,0,16,13,25,24,49,59,11,8,20,23,31,20,142,166,12,9,70,74,8,12,46,41,1
49,55,144,125,25,21,48,41,4,2,21,25,4,7,27,42,17,20,108,131,25,33,99,136,1
37,20,150,147,0,2,9,13,1,3,4,5,16,19,28,36,0,0,23,14,1,1,6,7,1
45,43,173,141,0,1,3,2,10,11,70,76,5,6,31,33,20,13,87,68,9,4,48,42,0
7,6,41,30,2,3,5,8,1,1,23,21,1,4,30,44,13,17,30,36,7,8,14,16,0
8,13,46,41,17,16,35,34,0,3,9,13,0,1,23,14,25,34,99,136,12,10,70,74,0
31,21,142,166,4,3,21,25,49,56,144,125,23,13,46,53,23,12,111,98,25,22,48,41,0
20,29,35,46,10,18,19,30,3,3,72,58,4,11,56,59,21,13,87,68,25,25,49,59,0
9,13,83,93,15,18,87,77,11,9,52,49,19,15,142,150,62,40,113,93,14,17,30,36,0
24,20,90,98,18,16,35,34,3,6,8,10,26,22,48,41,0,0,10,5,0,0,46,61,0
32,21,142,166,11,11,70,76,9,3,69,63,50,56,144,125,15,12,99,119,20,16,104,113,1
7,9,25,24,21,29,35,46,24,12,111,98,29,22,38,33,20,15,142,150,4,2,12,14,0
10,13,83,93,5,1,24,25,1,0,46,61,8,15,38,39,15,19,123,127,10,10,74,74,0
32,22,142,166,46,43,173,141,20,17,104,113,50,57,144,125,27,22,48,41,15,13,99,119,1
17,21,108,131,22,29,35,46,1,1,6,5,12,8,53,55,11,10,74,74,13,7,47,49,1
27,23,48,41,46,44,173,141,20,18,104,113,11,13,83,93,25,20,90,98,15,14,99,119,0
3,1,47,55,2,0,46,61,1,2,6,7,16,16,31,28,9,12,48,67,32,23,142,166,1
16,20,28,36,47,44,173,141,1,4,17,25,20,31,91,103,25,21,85,94,21,18,104,113,1
4,4,16,13,9,13,48,67,2,1,46,61,9,7,48,58,9,5,16,13,4,9,48,49,1
16,21,28,36,4,8,27,42,0,1,1,3,25,22,85,94,63,40,113,93,21,19,104,113,1
3,2,47,55,24,20,142,125,1,5,17,25,27,21,55,52,12,5,29,16,26,25,49,59,0
21,20,104,113,20,32,91,103,2,3,6,5,63,41,113,93,8,5,76,72,16,19,123,127,1
28,23,48,41,28,21,55,52,13,5,29,16,25,20,142,125,4,2,47,55,14,12,31,36,1
1,1,13,4,8,6,76,72,14,13,31,36,63,42,113,93,28,24,48,41,4,3,47,55,0
64,42,113,93,28,22,55,52,16,20,123,127,0,0,1,1,5,6,9,19,15,13,31,36,0
2,1,13,4,9,6,76,72,5,1,30,33,8,9,66,55,57,60,127,131,0,0,2,4,1
9,7,76,72,2,3,44,62,2,2,13,4,65,42,113,93,29,22,55,52,16,22,28,36,1
24,19,83,97,0,4,22,35,3,0,62,50,25,21,142,125,1,3,9,13,2,3,13,15,1
17,22,108,131,20,33,91,103,3,6,13,20,1,0,38,25,4,4,52,39,65,43,113,93,0
19,16,35,34,22,20,45,45,1,1,6,4,7,6,54,54,15,17,30,36,4,8,6,9,0
21,33,91,103,0,2,3,9,66,43,113,93,0,1,7,13,24,20,83,97,5,4,52,39,1
18,22,108,131,4,8,30,33,16,17,30,36,8,6,54,54,20,16,35,34,2,1,6,4,1
25,22,142,125,16,17,31,28,3,1,62,50,2,4,13,15,1,4,9,13,1,2,15,16,0
2,1,43,41,9,4,69,63,2,5,17,25,21,34,91,103,1,2,12,20,3,6,8,13,0
5,1,33,35,17,20,123,127,11,7,78,81,4,10,48,49,26,22,142,125,2,2,15,16,0
2,2,6,4,4,9,30,33,16,18,30,36,23,20,45,45,16,14,99,119,0,1,19,14,1
20,17,35,34,9,18,71,85,2,1,14,14,24,21,83,97,26,34,99,136,9,8,28,24,0
1,2,17,15,22,34,91,103,1,1,23,14,3,1,43,41,10,4,69,63,2,2,12,20,0
9,15,38,39,50,58,144,125,18,20,123,127,14,17,19,21,19,12,39,31,5,10,48,49,0
2,2,17,15,27,34,99,136,2,2,39,44,21,17,35,34,10,8,28,24,3,2,12,20,0
10,15,38,39,2,4,30,44,0,0,5,7,9,6,16,12,15,17,19,21,0,1,8,20,1
22,17,35,34,23,34,91,103,0,7,19,22,0,2,7,12,19,20,123,127,5,1,22,20,0
0,2,24,36,28,34,99,136,19,13,136,130,17,10,68,59,5,11,56,59,16,15,99,119,1
51,58,144,125,29,24,48,41,10,4,48,42,18,10,84,93,21,18,54,60,4,3,72,58,0
24,34,91,103,23,17,35,34,1,7,19,22,8,8,14,16,12,9,52,49,5,5,52,39,0
2,4,4,4,5,12,56,59,1,1,16,13,25,34,91,103,6,5,52,39,9,8,14,16,0
32,24,142,166,5,3,21,25,52,58,144,125,13,9,52,47,26,21,90,98,30,24,48,41,0
27,23,142,125,6,2,33,35,3,3,15,16,2,4,26,18,2,8,19,22,14,6,22,13,0
14,9,52,47,3,4,4,4,2,1,16,13,31,24,48,41,15,6,22,13,53,58,144,125,0
8,9,25,24,10,12,24,30,3,8,19,22,26,34,91,103,7,9,51,57,33,24,142,166,0
66,44,113,93,3,2,17,15,0,0,9,8,57,61,127,131,10,18,71,85,1,1,29,24,1
12,5,93,93,0,0,11,12,13,10,70,74,32,24,48,41,0,2,8,20,12,6,75,64,1
10,19,71,85,28,35,99,136,4,8,19,22,66,45,113,93,34,24,142,166,1,2,29,24,0
57,62,127,131,6,4,34,43,3,2,7,6,54,58,144,125,47,45,173,141,29,35,99,136,1
0,1,20,15,12,6,93,93,5,8,19,22,27,34,91,103,7,5,52,39,11,4,69,63,0
2,4,16,21,11,19,71,85,0,0,3,3,12,7,75,64,4,6,140,137,0,0,9,13,1
57,63,127,131,29,36,99,136,0,3,8,20,3,7,45,46,6,5,34,43,24,17,35,34,0
47,46,173,141,10,16,38,39,20,20,123,127,2,5,16,21,0,1,9,13,0,1,3,3,0
12,9,53,55,27,21,90,98,4,8,14,22,28,34,91,103,1,1,20,15,5,4,79,91,0
3,0,8,5,1,1,23,29,0,1,1,4,3,3,12,19,4,1,62,50,6,8,19,22,1
13,6,93,93,12,8,75,64,17,9,45,47,6,12,56,59,4,7,140,137,11,12,71,65,0
13,9,53,55,28,21,90,98,19,14,136,130,25,17,35,34,30,36,99,136,1,1,9,11,1
18,23,108,131,1,3,9,11,3,1,16,13,29,34,91,103,3,4,12,19,0,1,10,16,1
2,1,12,6,15,9,52,47,25,12,111,98,16,23,28,36,13,9,52,49,4,1,41,28,0
32,25,48,41,2,6,6,12,4,2,62,50,11,16,38,39,54,59,144,125,21,20,123,127,1
7,12,56,59,16,16,99,119,6,9,19,22,6,5,39,54,18,9,45,47,12,12,71,65,1
17,23,28,36,29,35,91,103,26,12,111,98,18,24,108,131,1,4,9,11,0,2,10,16,0
14,6,93,93,12,7,78,81,11,5,48,42,2,2,5,8,22,18,54,60,3,5,12,19,1
54,60,144,125,30,37,99,136,32,26,48,41,35,24,142,166,3,3,17,15,19,15,136,130,0
13,10,53,55,28,22,90,98,18,10,45,47,2,5,24,28,2,7,6,12,7,2,62,45,1
25,18,35,34,11,17,38,39,1,0,11,15,8,6,41,30,21,21,123,127,3,5,45,42,1
3,4,16,11,30,35,91,103,1,0,23,24,6,6,39,54,8,3,38,41,12,8,78,81,1
36,24,142,166,55,60,144,125,0,0,0,3,14,7,93,93,3,6,45,42,4,7,22,17,1
6,7,39,54,2,3,5,8,4,3,12,21,30,36,91,103,16,17,99,119,12,9,78,81,1
9,7,16,12,31,37,99,136,21,15,142,150,14,8,93,93,8,7,54,54,48,46,173,141,0
6,8,39,54,30,37,91,103,0,0,2,2,22,19,54,60,1,1,23,24,15,11,25,19,1
33,26,48,41,5,9,75,89,18,11,45,47,11,18,38,39,55,61,144,125,21,22,123,127,1
32,37,99,136,36,25,142,166,5,10,75,89,15,20,32,37,22,15,142,150,2,2,46,61,0
12,13,83,93,0,0,7,12,2,1,23,14,49,46,173,141,2,2,29,24,28,23,90,98,0
6,3,21,25,6,5,8,5,0,1,2,2,22,20,54,60,1,2,23,24,15,12,25,19,0
18,23,28,36,1,3,8,20,0,1,0,3,33,37,99,136,6,10,75,89,3,2,46,61,1
0,0,1,3,3,2,29,24,23,15,47,52,1,0,7,12,4,3,62,50,3,1,23,14,1
18,24,28,36,3,5,16,21,4,2,32,23,33,38,99,136,1,4,8,20,3,3,46,61,1
7,3,21,25,4,6,11,16,4,3,32,23,33,39,99,136,3,6,16,21,1,5,8,20,1
9,8,48,58,6,11,75,89,3,4,46,61,0,0,5,4,9,6,16,13,13,11,53,55,0
0,0,13,6,16,13,31,36,4,4,32,23,5,7,15,19,3,5,17,25,23,16,47,52,0
18,25,28,36,4,5,17,25,0,2,0,3,17,13,31,36,4,4,46,61,0,0,4,6,1
17,14,31,36,4,5,46,61,4,6,17,25,6,7,15,19,18,26,28,36,0,1,4,6,1
1,0,13,6,29,23,55,52,0,0,10,3,5,3,8,11,58,63,127,131,20,18,46,53,1
33,40,99,136,0,0,1,1,16,19,30,36,2,4,9,13,12,10,78,81,7,3,62,45,0
25,19,35,34,25,21,86,75,15,18,19,21,1,6,8,20,0,0,2,2,0,5,22,35,1
13,10,78,81,54,52,73,70,17,19,30,36,34,40,99,136,2,3,6,4,20,12,39,31,0
15,19,19,21,37,25,142,166,9,15,21,31,8,9,51,57,14,9,52,49,7,5,71,60,1
11,12,24,30,1,7,8,20,21,12,39,31,35,40,99,136,5,3,72,58,14,10,78,81,1
25,21,83,97,7,6,71,60,4,4,21,25,37,26,142,166,23,15,142,150,14,10,52,49,1
22,30,35,46,35,41,99,136,1,3,3,6,11,13,24,30,0,1,5,7,5,4,72,58,1
55,62,144,125,23,21,45,45,7,7,71,60,37,27,142,166,14,11,52,49,7,5,8,5,0
55,52,73,70,58,64,127,131,4,8,7,13,22,31,35,46,23,16,142,150,21,23,123,127,1
8,7,71,60,50,46,173,141,0,0,13,13,38,27,142,166,10,6,46,36,3,7,45,42,1
55,53,73,70,22,32,35,46,23,17,142,150,58,65,127,131,3,4,26,18,19,24,108,131,0
50,47,173,141,3,8,45,42,56,62,144,125,38,28,142,166,8,8,71,60,30,38,91,103,0
23,32,35,46,11,14,24,30,16,9,52,47,5,4,8,11,5,7,140,137,14,20,29,40,1
4,8,45,42,14,21,29,40,5,8,140,137,23,33,35,46,14,14,51,52,8,6,96,91,0
39,28,142,166,0,0,9,18,10,7,46,36,6,6,31,33,31,38,91,103,11,15,24,30,1
57,62,144,125,35,42,99,136,1,1,13,6,11,19,38,39,5,8,45,42,21,24,123,127,0
59,65,127,131,24,33,35,46,0,1,9,18,51,47,173,141,25,23,85,94,6,7,31,33,0
11,20,71,85,25,20,35,34,31,39,91,103,13,8,75,64,9,7,54,54,6,10,19,22,1
36,42,99,136,20,24,108,131,0,0,15,19,12,19,38,39,22,24,123,127,14,23,44,60,0
1,1,9,18,25,33,35,46,4,6,8,10,60,65,127,131,4,4,62,50,2,1,53,53,1
31,40,91,103,31,40,91,103,9,8,54,54,52,47,173,141,13,9,75,64,21,24,108,131,0
37,42,99,136,1,0,15,19,0,0,1,3,21,9,130,120,16,12,25,19,5,2,30,33,1
11,21,71,85,8,8,36,25,7,5,38,41,13,19,38,39,23,24,123,127,15,8,93,93,0
56,53,73,70,15,21,29,40,12,13,71,65,14,11,53,55,27,12,111,98,1,2,8,13,0
